Id,Label
3008,JOHN W. MACKEY
3009,WINSLOW S. PIERCE
3011,HORACE G. BURT
3013,JOHN BERMINGHAM
3014,A. CHRISTESON
3015,GEORGE E. GRAY
3016,NATHAN STEIN
3018,BENJAMIN P. CHENEY
3019,H.R. DUVAL
3020,C.S. GLEED
3021,A.C. JOBES
3022,HOWELL JONES
3023,E.D. KENNA
3024,VICTOR MORAWETZ
3025,E.P. RIPLEY
3027,AUGUSTUS BRANDEGEE
3028,"WARREN DELANO, JR."
3029,W.G. ELLIOT
3030,MICHAEL JENKINS
3031,H. WALTERS
3033,JOHN K. COWEN
3034,L.F. LOREE
3036,DECATUR AXTELL
3037,GEORGE W. STEVENS
3038,HENRY T. WICKHAM
3040,H.E. FLETCHER
3041,J.W. LUSK
3042,ANSEL OPPENHEIM
3043,A.B. STICKNEY
3044,SAMUEL C. STICKNEY
3045,F. WEYERHAUESER
3046,THOMAS H. WHEELER
3047,R.C. WIGHT
3049,J. OGDEN ARMOUR
3050,FRANK S. BOND
3051,A.J. EARLING
3052,PETER GEDDES
3053,CHARLES W. HARKNESS
3054,FREDERICK LAYTON
3055,JOSEPH MILBANK
3056,ROSWELL MILLER
3058,R. SUYDAM GRANT
3059,GEORGE I. WILBER
3060,DAVID WILLCOX
3061,HORACE G. YOUNG
3063,EUGENE HIGGINS
3064,FRANK WORK
3066,ARTHUR COPPELL
3067,RUSSELL HARDING
3068,EDWARD T. JEFFERY
3069,C.G. WARNER
3070,E.O. WOLCOTT
3072,W.B. DEAN
3073,R.I. FARRINGTON
3074,M.D. GROVER
3075,J.N. HILL
3076,SAMUEL HILL
3077,EDWARD SAWYER
3079,JOHN W. AUCHINCLOSS
3080,B.F. AYER
3081,C.M. BEACH
3082,J. DE W. CUTTING
3083,J.T. HARAHAN
3084,WALTHER LUTTGEN
3085,JOHN C. WELLING
3087,BEAUVEAU BORIE
3088,ROBERT C. LIPPINCOTT
3089,ABRAM NESBITT
3090,EDWARD T. STOTESBURY
3091,ALFRED WALTER
3092,JOSEPH WHARTON
3094,JOHN M. ATHERTON
3095,ATTILLA COX
3096,JOHN L. HELM
3097,F.A. HORSEY
3098,W.G. RAOUL
3099,M.H. SMITH
3101,F.N. FINNEY
3102,C.G. HEDGE
3103,COLGATE HOYT
3104,B.P. McDONALD
3105,J. DE MAREZ OYENS
3106,ALFRED J. POOR
3107,HENRY W. POOR
3108,JAMES BROWN POTTER
3109,T.N. SEDGWICK
3110,SIMON STERNE
3112,W.K. BIXBY
3113,FRED T. GATES
3116,JOSEPH I. DORAN
3117,HENRY FINK
3118,F.J. KIMBALL
3119,WALTER H. TAYLOR
3121,GEORGE W. BLABON
3122,E.F. BROWNING
3123,GEORGE S. EDGELL
3124,W.S. GURNEE
3125,JAMES A. HAYDEN
3126,R.C. KERENS
3127,THOMAS S. KIRKWOOD
3128,AUSTIN LATHROP
3129,ROBERT T. LINCOLN
3130,C.H. LUDINGTON
3131,HENRY D. LYMAN
3132,N. MONSERATT
3133,ROBERT PITCAIRN
3134,MORTON F. PLANT
3135,GEORGE W. ROGERS
3136,JOHN E. SEARLES
3137,GEORGE B. SLOAN
3138,H.H. VREELAND
3140,CLARENCE W. BOWEN
3141,HENRY EVANS
3142,AURELIUS B. HULL
3143,GEORGE E. KLINE
3144,H.H. LAMPORT
3145,EDWARD LANNING
3146,RICHARD A. McCURDY
3147,F.C. MOORE
3148,CYRUS PECK
3149,THEODORE F. VAIL
3151,J.F. DE NAVARRO
3152,HENRY C. HARSTICK
3153,M.E. INGALLS
3154,SAMUEL M. INMANN
3155,THOMAS D. JORDAN
3156,EDWARD W. LAMBERT
3157,JOSEPH T. LOW
3158,WILLIAM A. TOWER
3159,ALANSON TRASK
3160,W.C. VAN HORNE
3161,GEORGE T. WILSON
3162,THOMAS S. YOUNG
3164,GEORGE E. IDE
3165,GEORGE F. SEWARD
3167,CHARLES F. ACKERMANN
3168,WILLIAM N. KREMER
3169,ADOLPH A. STROHN
3170,HENRY C. WARD
3171,ALFRED R. WHITNEY
3172,WILLIAM WOOD
3174,GEORGE H. HARTFORD
3175,JAMES B. VAN WOERT
3177,SAMUEL S. BEARD
3178,JAMES S. CRAIG
3179,GEORGE H. GASTON
3180,JOSEPH P. KNAPP
3181,FRANK H. MAJOR
3182,GEORGE B. WOODFORD
3184,WILLIAM BABCOCK
3185,J. HOBART HERRICK
3186,JAMES C. HOLDEN
3187,CHARLES E. MILLER
3188,THEODORE MORFORD
3189,RUFUS W. PECKHAM
3190,HENRY M. ROGERS
3191,WILLIAM H. TRUESDALE
3192,HERMANN C. VON POST
3193,A.N. WATERHOUSE
3195,THOMAS A. BUCKNER
3196,WILLIAM B. HORNBLOWER
3197,W.E. INGERSOLL
3198,DARWIN P. KINGSLEY
3199,ROBERT J. LOWRY
3200,HENRY C. MORTIMER
3201,WILLIAM B. PLUNKETT
3202,THOMAS B. REED
3203,HIRAM R. STEELE
3204,OSCAR S. STRAUS
3206,F.F. ADAMS
3207,CHARLES ALLIS
3208,F.G. BIGELOW
3209,DAVID J. BREWER
3210,CHARLES E. DYER
3211,JOHN S. ELLETT
3212,JOHN FIELD
3213,A.K. HAMILTON
3214,ROBERT HILL
3215,EDWIN HYDE
3216,JOHN JOHNSTON
3217,THOMAS C. LAWLER
3218,SAMUEL C. LAWRENCE
3219,E.J. LINDSAY
3220,C.A. LOVELAND
3221,GEORGE C. MARKHAM
3222,E.P. MATTHEWS
3223,WILLIAM P. MCLAREN
3224,WILLARD MERRILL
3225,JOSEPH H. MILLARD
3226,"B.K. MILLER, JR."
3227,G. STANLEY MITCHELL
3228,H.L. PALMER
3229,E.S. PIKE
3230,CHARLES RAY
3231,TITUS SHEARD
3232,CHARLES G. STARK
3233,IRA B. SMITH
3234,H.C. URNER
3235,J.H. VAN DYKE
3236,"FRED VOGEL, JR."
3237,GEORGE F. WHEELER
3238,H.F. WHITCOMB
3239,F.C. WINKLER
3241,JOSEPH BOSLER
3242,ARTHUR BROCK
3243,RICHARD S. BROCK
3244,JAMES BUTTERWORTH
3245,J. ALBERT CALDWELL
3246,JOSEPH G. DARLINGTON
3247,HENRY L. DAVIS
3248,ROBERT DORNAN
3249,ROBERT C. DRAYTON
3250,AARON FRIES
3251,ELWOOD JOHNSON
3252,FRANK MARKOE
3253,R. ALLISON MILLER
3254,JOHN B. MORGAN
3255,CHARLES S.W. PACKARD
3256,LINCOLN K. PASSMORE
3257,TATTNALL PAULDING
3258,NOAH A. PLYMPTON
3259,HARRY ROGERS
3260,BENJAMIN ROWLAND
3261,ATWOOD SMITH
3262,SAMUEL B. STINSON
3263,JOHN H. WATT
3264,W. BEAUMONT WHITNEY
3266,HORACE ALLING
3267,FREDERICK C. BLANCHARD
3268,THEODORE C.E. BLANCHARD
3269,"ARRON CARTER, JR."
3270,WILLIAM T. CARTER
3271,FORREST F. DRAYDEN
3272,EDWARD KANOUSE
3273,ANTHONY R. KUSER
3274,JEROME TAYLOR
3275,EDGAR B. WARD
3276,JACOB E. WARD
3277,LESLIE D. WARD
3279,N. TERHUNE
